web-scraper-order,web-scraper-start-url,descrip,precio
1615707835-16644,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,RENTA CASA AMPLIA VALLE DE JURIQUILLA 3 RECAMARAS CERCA HOSPITALES ESCUELAS,"$15,000"
1615707939-16908,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en condominio - Fraccionamiento Residencial El Refugio,"$10,500"
1615707948-16940,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Hermosa Casa en Renta en El Refugio,"$12,000"
1615707828-16613,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,"Casa en renta en COLINAS DE JURIQUILLA, Nueva con 3 recámaras","$19,000"
1615707926-16877,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,RENTA CASA EN EL REFUGIO AMUEBLADA 3 RECAMAS,"$19,000"
1615707750-16350,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en El Mirador sin amueblar de 150 mts2! RAHQRO,"$12,000"
1615707750-16359,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en El Mirador AMOBLADO con todos los servicios y 3 dormitorios! RAH,"$25,000"
1615707916-16826,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en Renta. El Refugio. FVR,"$18,500"
1615707926-16856,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,"Casa en condominio en Renta, en Residencial el Refugio, Querétaro","$10,500"
1615707811-16536,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa - Fraccionamiento La Cañada Juriquilla,"$50,000"
1615707750-16370,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa Duplex En Renta En El Mirador GPS,"$12,000"
1615707802-16508,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,"C177 Estrena casa, muy iluminada y amplia 4 r  3.5 baños","$15,000"
1615707811-16548,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,AA/ CAS RENTA JURIQUILLA QUERETARO JARDINES DE JURIQUILLA,"$15,500"
1615707758-16384,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Hermosa casa en Renta dentro de El Mirador,"$11,500"
1615707916-16846,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Se Renta Casa en el Refugio de Arquitecto 3 recamaras con roof garden bpa,"$16,900"
1615707886-16762,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Renta de casa en El Refugio.,null
1615707939-16905,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta EL Refugio 3 habitaciones JRH,"$10,500"
1615707907-16818,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa bonita y espaciosa en Renta en la zona premium del Refugio JF,"$13,000"
1615707802-16513,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Se renta amplia casa en juriquilla estilo colonial 3 recamaras 4 baños,"$18,000"
1615707820-16556,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Casa en cÃ³moda privada de 3 niveles y 260 mts2! JGJ,"$22,000"
1615707845-16646,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en venta,"$3,587,200"
1615707774-16438,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA AMUEBLADA EN RENTA EXCELENTE UBICACIÓN | MILENIO III,"$14,500"
1615707811-16530,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"Renta Casa Amueblada Privada en Juriquilla Cumbres Lago amplio jardin, terraza","$29,000"
1615707862-16689,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,"Casa de 3 dormitorios en El Refugio, principal con vestier y baño! RCS","$15,000"
1615707845-16671,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707828-16610,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa en Renta San Francisco Juriquilla,"$24,000"
1615707758-16406,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,RENTA CASA EL MIRADOR EN PRIVADA,"$8,500"
1615707896-16787,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta en El Refugio,"$12,900"
1615707828-16590,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa - Juriquilla,"$32,000"
1615707835-16637,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa a estrenar en Fray Junipero Serra de 3 dormitorios y 133 mts2! GOC,"$11,500"
1615707802-16500,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa en Renta - Juriquilla - en Privada,"$28,000"
1615707828-16587,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa Amueblada en renta en Juriquilla Queretaro Condominio Mayoral 2 con Jardin,"$13,500"
1615707820-16569,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Amplia casa en Juriquilla atras de la UVM,"$11,500"
1615707835-16636,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,CASAS VENTA QUERÉTARO JURIQUILLA JARDINES DE JURIQUILLA,"$15,500"
1615707907-16810,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en Renta Torre de Piedra El Refugio,"$16,000"
1615707811-16547,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en Renta. Juriquilla. FVR,"$11,000"
1615707886-16743,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en Renta en El Refugio 3 Recamaras Excelentes Amenidades Sala de Tv Ycc,"$12,000"
1615707758-16379,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,RENTA CASA 3 DESEOS MIRADOR,"$12,000"
1615707939-16894,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"CASA EN RENTA RESIDENCIAL EL REFUGIO $12,600","$12,600"
1615707948-16936,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"CASA EN RENTA CH EN VIDARA, RESIDENCIAL EL REFUGIO, QUERÉTARO","$9,000"
1615707939-16914,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Amplia casa en renta en El Refugio en cerrada con vigilancia las 24hrs JF,"$12,500"
1615707926-16872,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta,"$15,000"
1615707926-16862,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Amplia casa en renta de 3 recámaras cada una con baño en El Refugio 20-3531,"$18,500"
1615707828-16600,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,HERMOSA CASA AMUEBLADA EN RENTA UBICADA EN JURIQUILLA,"$30,000"
1615707758-16389,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 3 habitaciones AVH,"$11,500"
1615707886-16742,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1615707758-16388,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 3 habitaciones JRH,"$13,000"
1615707750-16356,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta El Mirador 3 habitaciones AVH,"$12,000"
1615707845-16650,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,RENTA CASAS QUERETARO EL REFUGIO,"$11,000"
1615707766-16429,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Renta de casa,"$16,000"
1615707896-16768,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta El Refugio 3 habitaciones AVH,"$13,000"
1615707802-16515,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,"Casa sola en Renta, en Juriquilla, Querétaro","$65,000"
1615707820-16580,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Hermosa Casa Amueblada, en el Corazón de Juriquilla.","$21,000"
1615707766-16415,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Renta de casa,"$19,500"
1615707774-16437,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Amplia casa de 3 recamaras, sala de TV, cuarto de servicio, jardín con sombrilla","$13,900"
1615707811-16552,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,RENTA DE CASA EN MISIONES JURIQUILLA,"$37,000"
1615707916-16833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707939-16911,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa con Roof Garden en El Refugio Querétaro  CMC#20-3531,"$16,900"
1615707948-16937,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,"RENTA CASA EN EL REFUGIO, , BONITA, AMPLIA, EN PRIVADA CON ALBERCA!","$10,000"
1615707785-16468,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Casa en las Acacias Juriquilla,"$28,000"
1615707874-16706,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en Renta en Calle Cerralvo 201606 JL,"$13,500"
1615707835-16640,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Casa en Renta Juriquilla Queretaro en Privada con 3 recamaras,"$12,800"
1615707743-16336,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,Casa en renta El Campanario 4 habitaciones JGCC,"$35,000"
1615707820-16574,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"CASA EN RENTA EN JURIQUILLA, CUMBRES DEL LAGO, AMUEBLADA","$21,000"
1615707811-16537,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,Casa en renta,"$15,000"
1615707907-16821,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa a estrenar El Refugio sin amueblar y Roof Garden! RAHH,"$15,500"
1615707835-16630,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,"C205 Excelente amueblada o sin amueblar, jacuzzi en la terraza, iluminada, vig24","$15,500"
1615707758-16383,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa de 3 Recámaras en Renta Dentro de Privada en El Mirador SRM 21-2969,"$11,500"
1615707907-16795,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,"El Refugio, Casa con Terraza y Control de Acceso. Renta","$14,000"
1615707828-16598,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Juriquilla - Casa en RENTA. Condominio con control de acceso,"$18,000"
1615707886-16735,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,RENTA CASA RESIDENCIAL REFUGIO,"$14,000"
1615707766-16435,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Campanario 4 Rec 7 Baños Estudio Sala de tv,"$70,000"
1615707926-16866,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta en El Refugio de 3 recamaras sin Amueblar RAHQRO,"$14,000"
1615707845-16666,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en Renta. El Refugio. FVR,"$18,500"
1615707750-16366,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en el mirador amoblada y equipada con 3 dormitorios y 125 mts2! Rahqro,"$25,000"
1615707758-16378,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta de casa Queretaro privada dos deseos El Mirador,"$11,000"
1615707948-16922,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en Venta en el Refugio,"$13,000"
1615707750-16351,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Departamento en renta con excelentes acabados en El Mirador,"$12,500"
1615707874-16719,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Renta de Casa en Condominio - El Refugio,"$11,000"
1615707874-16725,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Amplia casa en Renta en El Refugio,"$12,500"
1615707828-16599,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa - Juriquilla,"$40,000"
1615707743-16337,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,BONITA CASA EN VENTA,"$9,000,000"
1615707750-16364,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta El Mirador 3 habitaciones AVH,"$12,000"
1615707774-16463,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa en Milenio 3a. Sección,"$15,000"
1615707758-16382,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta casa bonita en El Mirador de 3 niveles seguridad y amenidades JF,"$12,000"
1615707802-16525,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,"Casa en venta de LUJO en Lomas de Juriquilla, Qro. 3 recamaras.","$6,200,000"
1615707758-16394,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa amueblada en El Mirador de 3 recamaras! RAHQRO 20-3384,"$10,500"
1615707926-16868,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=3,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707845-16669,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Hermosa Casa en Renta en El Refugio,"$12,000"
1615707874-16728,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa 3 Recamaras en El Refugio Querétaro CMC#20-3725,"$13,000"
1615707758-16398,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Casa en renta El Mirador 3 habitaciones AVH,"$11,500"
1615707845-16673,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,"Casa en renta de 3 recámaras en el Refugio, con family room 20-1606","$13,000"
1615707896-16778,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"El Refugio, casa en renta con excelente ubicación a pie de calle. FVR","$13,500"
1615707750-16373,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta,"$14,000"
1615707874-16720,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,Casa en renta de 3 amplias recámaras en el Refugio con roof garden 20-2531JVE,"$15,000"
1615707774-16457,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,Casa amueblada en renta Queretaro,"$18,000"
1615707874-16733,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Casa en Renta Anhelo El Refugio, amueblada o sin amueblar","$16,500"
1615707862-16694,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=9,Casa en renta El Refugio 3 habitaciones JRH,"$13,000"
1615707874-16718,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,"Amplia casa en renta con sala de Tv y alberca, El Refugio OFP 19-2392","$13,500"
1615707820-16570,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,HERMOSA CASA EN RENTA O VENTA EN JURIQUILLA !!,"$20,000"
1615707896-16765,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,"Lujosa casa en renta, El Refugio (sobre avenida) OFP Ex1093","$45,000"
1615707939-16902,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,"El Refugio, Hermosa y Cómoda Casa en Renta. Fvr","$14,006"
1615707907-16813,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Casa en El Refugio con Variadas Amenidades - Renta,"$14,000"
1615707835-16634,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,CASA  RENTA VILLAS DE JURIQUILLA STA FE QUERETARO,"$11,500"
1615707766-16425,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa con Roof Garden de 350 mts2 y 3 dormitorios! JPC 19-1344,"$23,000"
1615707774-16449,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA EN RENTA EN FRACCIONAMIENTO CON VIGILANCIA,"$18,000"
1615707758-16399,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=1,Renta de Casa Equipada en Privada Muy Bien Ubicada - El Mirador,"$11,500"
1615707785-16491,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,RENTA CASA CONDESA JURIQUILLA QUERETARO,"$15,000"
1615707907-16820,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Se renta bonita casa en calle publica del refugio de 3 recamaras buen precio jpc,"$13,500"
1615707845-16672,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=10,Casa en renta El Refugio 3 habitaciones JRH,"$14,000"
1615707828-16603,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=2,Casa - Juriquilla,"$75,000"
1615707948-16930,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta El Refugio 3 habitaciones AVH,"$11,000"
1615707785-16486,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Casa en renta Juriquilla 3 habitaciones JRH,"$14,000"
1615707820-16575,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,"Casa en Privada Exclusiva, Variadas Amenidades. San Isidro Juriquilla, Renta","$12,000"
1615707743-16343,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,HERMOSA RESIDENCIA EN RENTA EL CAMPANARIO,"$90,000"
1615707766-16414,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en renta Milenio 3 habitaciones JRH,"$15,000"
1615707820-16558,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=3,Renta Casa en Juriquilla,"$35,000"
1615707766-16423,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Amplia casa en Loma Dorada con Roof Garden y de 350 mts2! RAHQRO,"$23,000"
1615707916-16848,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Amplia casa en renta de 3 recamaras en el Refugio 20-3531JVE,"$15,500"
1615707785-16472,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,"CASA EN RENTA EN JURIQUILLA AMUEBLADA,  DENTRO DE CONDOMINIO","$27,000"
1615707886-16748,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Amplia Casa con Roof Garden en Renta - El Refugio,"$15,500"
1615707835-16642,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,Renta de HERMOSA CASA EXCLUSIVA CLUB NÁUTICO JURIQUILLA,"$40,000"
1615707785-16477,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Renta de Propiedad Comercial en Juriquilla Queretaro,"$35,000"
1615707774-16456,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,"Casa sola en Renta, en Milenio 3a. Sección, Querétaro","$17,000"
1615707766-16422,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Hermosa Casa en Renta en Loma Dorada,"$30,000"
1615707743-16346,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,"CASA EN RENTA EN LOMAS DEL MARQUES, QUERETARO","$11,000"
1615707750-16362,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"Álamos 3a Sección, Querétaro","$11,500"
1615707750-16368,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,"RENTA CASA EN EL MIRADOR, CONDOMINIO CON AMENDADES","$11,500"
1615707750-16360,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta en El Mirador con una amplia cocina y un bello patio.,"$11,500"
1615707766-16409,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en El Milenio de 300 mts2 con cocina equipada! RAHQRO 19-2205,"$15,000"
1615707785-16475,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=6,Casa en Renta RID9561,"$16,500"
1615707896-16774,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=6,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
1615707907-16803,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=5,Rento Casa en el Refugio Buena Ubicación Jgcc,null
1615707948-16943,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta amueblada con 3 recámaras en El Refugio.,"$19,000"
1615707802-16517,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=5,Casa en renta en Altos de juriquilla Amueblada 3 recamaras y Roof,"$19,000"
1615707948-16944,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Casa en renta El Refugio 3 habitaciones AVH,"$14,000"
1615707766-16410,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=2,Casa en El Milenio de 3 niveles con cocina equipada! GOC 19-2205,"$16,000"
1615707743-16331,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-rent/?currency=mxn%2F%3Fpage%3D3,Privada con vigilancia Fracc Lomas del Campanario I,"$33,000"
1615707948-16923,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=1,Rento Casa en Condominio La Escondida Fracc. El Refugio,"$12,500"
1615707916-16837,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Bella casa en renta (con o sin muebles) en Fray Junipero Serra OFP 20-101,"$35,000"
1615707874-16721,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,CASA EN VENTA TORRE DE PIEDRA REFUGIO,"$18,900"
1615707811-16542,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=4,"Departamento Duplex en renta, posee dos recamaras,con alberca y GYM, YCC","$14,000"
1615707886-16763,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=7,Excelente casa en renta en el refugio,"$16,000"
1615707874-16708,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=8,RENTA CASA TORRE DE PIEDRA REFUGIO,"$16,500"
1615707939-16904,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=2,Casa en renta El Refugio 3 habitaciones AVH,"$14,000"
1615707916-16849,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,"Bella casa en renta con amenidades en El Refugio, OFP 19-2439","$14,000"
1615707774-16455,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-rent/?page=1,CASA CONDOMINIO MILENIO,"$20,000"
1615707835-16639,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-rent/?page=1,CASA EN OPORTUNIDAD EN VENTA EN JURIQUILLA DE UNA PLANTA !!,"$20,000"
1615707750-16371,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-rent/?page=2,Casa en renta El Mirador 3 habitaciones AVH,"$9,500"
1615707916-16854,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa con Patio de Buen Tamaño Para Renta en El Refugio,"$12,500"
1615707916-16828,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-rent/?page=4,Casa en renta El Refugio 3 habitaciones JGCC,"$12,500"
