web-scraper-order,web-scraper-start-url,titulo,precio
1618369612-1385,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,CASA DE CAMPO DE1 NIVEL CONDOMINIO A 15 MIN DE JURIQUILLA QUERETARO EN VENTA,"$4,500,000"
1618371043-4208,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-sale/?page=9,EL CAMPANARIO CASA NUEVA T700 C560 ACABADOS DE LUJO,"$22,900,000"
1618368922-693,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=9,Casa en Cumbres del Lago de 3 recamaras con vestidor y baños! RAHQRO,"$5,220,000"
1618372375-7424,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=26,Casa a estrenar en Altos de Juriquilla de 180 mts2 y 2 dormitorios! RAHQRO,"$2,950,861"
1618369744-1563,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-sale/?page=6,Exclusiva Residencia en venta El Campanario,null
1618370831-3598,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa remodelada en Jurica de 3 dormitorios y 445 mts2! RAHH,"$13,500,000"
1618372112-6805,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=8,Casa en venta en El Refugio # 20-381 JL,"$2,300,000"
1618370682-3189,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-sale/?page=3,VENTA DE CASA 3 RECAMARAS EN COLINAS DEL CIMATARIO,"$4,950,000"
1618371064-4273,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-sale/?page=8,VENTA DE CASA EN E CAMPANARIO,"$33,525,000"
1618371002-4071,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"Hermosa residencia nueva, de diseñador en Jurica Querétaro","$13,000,000"
1618373363-8833,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=18,Casa en venta en UNICO Residencial El Refugio ¡¡,"$4,490,000"
1618369918-1811,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=8,SE vende casa en el mirador de 320 mts2 de construcción  en esquina jpc 201593,"$5,000,000"
1618371783-6309,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=44,Casa en Venta en Juriquilla,"$17,000,000"
1618371650-5898,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=26,Casa en El Refugio de 3 niveles con 3 dormitorios y 180 mts2! RAHQRO,"$2,990,000"
1618368650-412,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=17,"CASA NUEVA EN PRIVADA DENTRO DE CUMBRES DEL LAGO, QUERÉTARO. 3,421,080.00","$3,421,080"
1618370618-2999,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=3,"Cumbres del Lago, amplia casa en cerrada con vigilancia para la venta. FVR","$4,200,000"
1618368650-396,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=17,"Cumbres del Lago, amplia casa de a habitaciones y Roof Garden para venta. FVR","$5,490,000"
1618371676-5988,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=49,Casa - Juriquilla,"$4,950,000"
1618372523-7607,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=19,LOMAS de Juriquilla 3 Recamaras con baño cada una,"$5,800,000"
1618373342-8784,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=19,Casa en Residencial el Refugio,"$1,537,228"
1618369159-1046,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-sale/?page=1,Casa en venta Centro Sur 3 habitaciones YCC,"$1,800,000"
1618371525-5536,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=32,Casa en venta en El Refugio # 20-130 JL,"$2,694,153"
1618372775-7976,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=7,VENTA DEPARTAMENTO JURIQUILLA FRACC  ATELIER QUERETARO,"$2,234,217"
1618372290-7236,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=30,Casa en Juriquilla con amplia cocina y 3 dormitorios! RCS 20-810,"$13,000,000"
1618368650-392,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=17,Casa ubicada en esquina con 260 mts2 en Cumbres del Lago! JPC,"$4,300,000"
1618371352-5076,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=1,"Residencia en Bio Grand Juriquilla, Jardín, Roof Garden, 3  Niveles, En Esquina","$3,442,000"
1618371655-5944,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=50,"Casa en Condominio en Venta, Querétaro, Querétaro","$3,595,000"
1618373111-8447,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=30,Casa a estrenar en el refugio AQC,"$3,490,000"
1618371775-6274,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=20,FRAY JUNIPERO CASA DE 3 RECAMARAS ESTUDIO JARDIN TERRAZA EN PRIVADA CON AMENIDAD,"$2,206,000"
1618373636-9210,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=5,Casa Para Venta con Excelentes Acabados y Seguridad. El Refugio,"$3,200,000"
1618369810-1670,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-sale/?page=3,"Casa estilo Mexico -  Contemporáneo en Venta El Campanario, Querétaro","$14,500,000"
1618368922-714,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=9,CASA EN VENTA JURIQUILLA. CUMBRES DEL LAGO,"$5,500,000"
1618369918-1807,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=8,Bella casa de arquitecto a estrenar en Fraccionamiento El Mirador.,"$2,490,000"
1618372247-7141,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=32,"Juriquilla, Estrene  Casa Nueva Lomas De Juriquilla","$4,400,000"
1618371416-5238,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=37,CASA EN VENTA REFUGIO. QUERETARO. JARDIN. FRENTE PARQUE,"$2,600,000"
1618373279-8713,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=22,Casa Nueva en El Refugio Residencial Privada Bojai 3 Niveles 3 Rec,"$2,950,000"
1618371529-5592,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=6,"Venta casa contemporánea en Home Coto club, con acabados de lujo y roof garden","$5,200,000"
1618371358-5096,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=4,"El Mirador, Venta de Casa a Estrenar.","$1,806,225"
1618373027-8325,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=34,Venta moderna casa en El Refugio,"$4,490,000"
1618371483-5419,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=34,"Casa en Venta, El Refugio, Querétaro.","$2,350,000"
1618371205-4639,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=8,CASA EN VENTA EN PRIVADA EN QUERETARO JURIQUILLA,"$8,800,000"
1618371696-6059,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=48,Casa en Venta en .JURIQUILLA,"$4,980,000"
1618369896-1778,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=9,"Casa en Condominio con Amenidades - El Mirador, Venta","$2,270,000"
1618371691-6017,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=24,Casa en venta El Refugio 3 habitaciones JGCC,"$2,250,000"
1618371487-5462,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=8,"Casa en PREVENTA en Milenio, con 4 rec, 5 baños y Roof Garden. 165.68T 250C","$3,750,000"
1618372048-6622,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=11,CASAS EN VENTA CON CUARTO DE SERVICIO  EN  EL REFUGIO,"$3,575,000"
1618372439-7510,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=23,Casa en venta Juriquilla 3 habitaciones JGCC,"$19,500,000"
1618368367-34,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/los-candiles-2/casa/for-sale/?currency=mxn,Se vende casa en Francisco Villa,"$1,200,000"
1618371760-6251,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=45,Casa en venta Juriquilla Altos,"$2,751,280"
1618370756-3393,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=29,"Casa en condominio en Venta, en Juriquilla, Querétaro","$5,200,000"
1618368758-545,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=12,HERMOSA CASA EN VENTA DE 4 RECAMARAS EN CUMBRES DEL LAGO !!,"$4,950,000"
1618372158-6953,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=36,venta de casa en juriquilla,"$3,950,000"
1618369008-828,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=5,"Cumbres del Lago, linda casa con recamara y baño completo en PB para venta. FVR","$2,680,000"
1618372069-6685,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=10,Preventa Casa en el Refugio con excelentes acabados y muy confortable,"$2,700,000"
1618371566-5675,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=30,Hermosa casa estilo americano en venta ubicada en la zona dorada de Queretaro JF,"$3,399,000"
1618368715-495,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=14,"¡¡ Casa en VENTA, Altos de Juriquilla, diseño moderno y acabados de lujo !!","$3,170,000"
1618370670-3166,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=33,"Casa sola en Venta, en Juriquilla, Querétaro","$5,778,500"
1618370789-3473,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa en Venta en Fracc Jurica El Pinar,"$17,000,000"
1618372352-7353,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=1,VENTA DE CASA EN TORRE DE PIEDRA BUGAMBILIAS EL REFUGIO,"$3,400,000"
1618370703-3253,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-sale/?page=2,"Casa en venta/renta en Centro Sur, 3 rec., 4.5 baños","$14,500,000"
1618370798-3506,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=27,Casa en venta Juriquilla 3 habitaciones YCC,"$4,280,000"
1618371416-5239,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=37,"Casa en El Refugio con cisterna de 2,500 lts y 149 mts2! ATC","$2,500,000"
1618370391-2461,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=46,Para Marzo 2021 casa en Altos de Juriquilla de 193 mts2! RAHQRO,"$3,230,000"
1618371566-5681,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=30,"Casa en condominio en Venta, en Residencial el Refugio, Querétaro","$2,750,000"
1618371733-6160,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=22,Casa en venta en El Refugio OFP 20 128,"$3,509,503"
1618372691-7853,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=11,"San Isidro Juriquilla, casa para la venta a estrenar. FVR","$1,920,500"
1618373090-8419,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=31,Casa en venta El Refugio 4 habitaciones JRH,"$2,465,000"
1618372137-6906,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=37,"Casa sola en Venta, en Juriquilla, Querétaro","$5,113,000"
1618370852-3678,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,"Casa sola en Venta, en Jurica, Querétaro","$19,950,000"
1618371852-6382,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=17,Amplia Casa en Venta en Privada Exclusiva en El Refugio,"$3,774,736"
1618370724-3308,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/casa/for-sale/?page=1,Residencia con 3 recámaras cada una con su baño completo y cuarto de servicio,"$6,500,000"
1618371985-6501,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=14,"Amplia casa en venta, El Refugio OFP 19-2297","$4,250,000"
1618371460-5367,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=35,"¡Tu casa 3 rec y estudio, en El Refugio, Querétaro¡.","$2,350,000"
1618371738-6173,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=46,"Casa en Renta con TERRAZA, JACUZZI, ALBERCA, GYM, 3 MIN DE ANTEA","$3,450,000"
1618372290-7243,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=30,Casa en venta en Juriquilla de 3 dormitorios y 3.5 baños! RAHQRO,"$4,150,000"
1618371985-6502,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=14,EL REFUGIO CASA EN VENTA DE 3 RECAMARAS JARDIN AMPLIA TERRAZA RECAMARA EN PB,"$2,775,000"
1618372670-7829,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=12,HERMOSA CASA EN VENTA UBICADA EN JURIQUILLA CAMPESTRE !!,"$3,200,000"
1618371943-6451,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=16,Casa a estrenar en El Refugio de 3 dormitorios y 246 mts2! QH,"$3,600,000"
1618370542-2796,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=39,San Isidro Juriquilla - Casa a estrenar en VENTA. Totalmente equipada,"$2,690,000"
1618372262-7166,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=3,"Estrena Linda Casa entre el Refugio y Zibatá, 3 Recámaras, Alberca, 2.5 Baños","$2,554,000"
1618369788-1625,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-sale/?page=4,Venta hermosa residencia en El Campanario con vista al campo de golf,"$36,000,000"
1618372691-7870,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=11,VENTA DE CASA EN PRIVADA 3 RECAMARAS Y AMENIDADES EN SAN ISIDRO JURIQUILLA,"$1,980,000"
1618371289-4886,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=4,Venta de casa con 4 recamaras y amplia cocina en Bio grand Juriquilla,"$6,980,000"
1618372649-7786,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=13,CASA EN VENTA JURIQUILLA  CON ROOF  EN FRACC. CERRADO CON VIGILANCIA LAS 24HRS.,"$4,550,000"
1618370455-2547,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=43,Hermosa Casa en Juriquilla con Excelente Seguridad,"$18,500,000"
1618372838-8055,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=4,"Hermosa Casa de UNA PLANTA en Grand  Juriquilla, ""Cero Topes"" Ganala !!","$2,100,000"
1618369723-1546,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-sale/?page=7,Casa en venta El Campanario 4 habitaciones JGCC,"$19,990,000"
1618369094-934,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=1,VENTA DE ASA EN CUMBRES DEL LAGO JURQUILLA,"$7,800,000"
1618372943-8214,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=38,"19-242 casa ubicado en El Refugio de 3 dormitorios, amenidades! ATC","$4,004,000"
1618368440-140,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=19,Casa en Venta en Cumbres del Lago,"$4,750,000"
1618371807-6325,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=19,Casa en Residencial el Refugio,"$1,537,228"
1618372418-7457,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=24,CASA EN VENTA FRACC HACIENDA GRANDE,"$3,300,000"
1618370810-3557,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Renta/Venta de casa en Jurica segunda de Cedros,"$13,900,000"
1618368943-740,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=8,CASA EN VENTA EN CUMBRES DEL LAGO PREVENTA,"$7,750,000"
1618371422-5272,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=1,Casa en Preventa en El Mirador en Queretaro,"$1,793,706"
1618373489-8998,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=12,"INVIERTE EN QUERÉTARO! CASA NUEVA EN VENTA, GRAN PLUSVALÍA Y EXCELENTES ACABADOS","$3,200,000"
1618370533-2781,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=7,"CASA EN VENTA, DENTRO DE PRIVADA EN CUMBRES DEL LAGO, QUERÉTARO. 3,150,000.00","$3,150,000"
1618372290-7217,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=30,CASA EN VENTA EN JURIQUILLA,"$12,900,000"
1618371011-4106,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=17,Casa en Juriquilla de 3 dormitorios y 504 mts2! RCS,"$12,300,000"
1618372439-7503,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=23,"Casa de 3 Recamaras + Jardin de 45 m2 en Privada con Seguridad, Alberca y Gym $3,599,...","$3,599,000"
1618370113-2064,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=9,Milenio RENTA O venta casa Grande,"$7,300,000"
1618371592-5767,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=3,"Residencia en Milenio III, Garage 4 Autos, Bar, Jardín, Jacuzzi, Cto Serv, Lujo.","$8,900,000"
1618373719-9337,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=1,VENTA DE CASA EN EL REFUGIO QUERETARO,"$2,790,000"
1618373636-9194,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=5,"Casa en venta en El Refugio, excelente precio, privada con alberca OFP 19-515","$2,105,899"
1618373132-8488,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=29,Casa a Estrenar en Venta en El Refugio,"$3,590,000"
1618371416-5250,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=37,Casa en venta Querétaro El Refugio casa de autor,"$2,850,000"
1618368343-5,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-pueblito-19/casa/for-sale/?currency=mxn,CASA EN VENTA POR REMATE BANCARIO COL TEJEDA,"$828,504"
1618370220-2223,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/casa/for-sale/?page=4,"Vendo casa en Milenio con roof garden en privada Lucepolis en: $3,350,000","$3,350,000"
1618371310-4939,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=3,"Preciosa Casa en Grand Juriquilla, Concepto Abierto, Jardín, 3 Recamaras,  Lujo","$2,670,000"
1618372649-7807,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=13,HERMOSA CASA FRENTE AL CAMPO DE GOLF EN PROVINCIA JURIQUILLA !!,"$9,500,000"
1618370969-3984,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=19,VENTA DE CASA EN CONDESA JURIQUILLA,"$3,975,000"
1618370512-2693,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=8,Casa en Condominio venta en Cumbres del Lago,"$3,300,000"
1618370618-3010,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=3,"Preciosa Residencia en Cumbres de Lago, Doble Altura, Increíble Vista !!","$5,800,000"
1618372048-6640,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=11,El Refugio casa en fraccionamiento exclusivo de 158 mts2! RAHH,"$2,164,000"
1618369810-1664,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-sale/?page=3,Exclusiva residencia en venta el campanario,"$13,800,000"
1618371401-5234,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=2,Casa en esquina de 5 dormitorios y 320 mts2 en El Mirador! RAHH212541,"$5,000,000"
1618373258-8674,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=23,En Venta Casa en El Refugio Ubicada en Calle Abierta 3 Recamaras Ycc,"$3,490,000"
1618372290-7232,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=30,Casa en venta Juriquilla 4 habitaciones JGCC,"$17,000,000"
1618372354-7368,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=27,Venta Hermosa y Amplia casa con Roof en lo mejor de Juriquilla 4 Rec 6 JF,null
1618370512-2721,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=8,Casa en Venta RID8436,"$3,490,000"
1618371331-5023,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=2,VENTA CASA EN ACUEDUCTO ZACATECAS JURIQUILLA,"$2,800,000"
1618373363-8807,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=18,"Estrena Casa en La Sierra Residencial, El Refugio, 3 Recamaras, Estudio, Alberca","$3,190,749"
1618371190-4628,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/casa/for-sale/?page=2,"CASA EN VENTA EN EL CAMPANARIO, 4 REC., 5.5 BAÑOS, TERRAZA AL FREEWAY.","$17,500,000"
1618368986-786,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=6,CASA EN VENTA EN JURIQUILLA EN PRIVADA,"$3,150,000"
1618372333-7309,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=28,"SE VENDE CASA NUEVA EN FRACCIONAMIENTO CUMBRES DEL LAGO, JURIQUILLA","$6,500,000"
1618371696-6064,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=48,"Casa NUEVA 3 Recamara, Family Room en Privada con Alberca $4,239,500 JURIQUILLA","$4,239,500"
1618368671-429,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=16,VENTA CASAS - CUMBRES DEL LAGO - JURIQUILLA - QUERETARO,"$3,500,000"
1618372093-6774,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=39,Juriquilla - 94 exclusivas residencias con acabados premium,"$4,090,000"
1618368848-663,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=11,Casa con alberca propia en condominio Cumbres del Lago,"$4,300,000"
1618369983-1889,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=5,"Casa en venta, El Mirador (VG)","$2,890,000"
1618368591-312,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=19,CASA EN VENTA CUMBRES DEL LAGO UN SOLO NIVEL  VISTA AL PARQUE TEMÁTICO PRIMERA S,"$6,100,000"
1618370852-3674,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en Venta Jurica con Alberca Hermosa muy amplia,"$11,000,000"
1618373405-8865,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=16,Casa en Venta en Calle Monte Elbruz 201729 JL,"$2,950,000"
1618370606-2967,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=36,Casa en Venta en Juriquilla,"$3,200,000"
1618371655-5930,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=50,Casa en Venta en Juriquilla,"$4,600,000"
1618371379-5171,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-mirador-92/casa/for-sale/?page=3,Venta de hermosa y amplia casa en esquina 4 Rec. en excelentes condiciones JF,"$5,000,000"
1618372354-7381,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=27,Casa en venta Juriquilla 3 habitaciones JGCC,"$13,500,000"
1618370661-3127,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/casa/for-sale/?page=1,"Se Vende Casa en Cumbres del Lago, de OPORTUNIDAD, 3 Recamaras, Jardín..","$3,500,000"
1618370897-3786,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en calle cerrada con vigilancia en Jurica de 610 mts2! RCS 19-2172,"$11,350,000"
1618372050-6674,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/casa/for-sale/?page=41,QH. 20-3024 Casa en Juriquilla con cocina equipada!,"$7,000,000"
1618373573-9129,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/casa/for-sale/?page=8,"20-857 Hermosa casa en El Refugio de 189 mts2, 4 recámaras y roof garden ATC","$3,150,000"
